i1111 0.0995338089065 0.188149764309 0.197798658591 0.178445800579 0.0851046818319 0.139549806684 0.0626930391927 0.123277962914 0.140419818823 0.0892005261912 0.18276000406 0.09345685892 0.104626492778 0.0750387191166 0.161091983054 0.0423044714404 0.110977051412 0.122106383779 0.12396050031 0.0458743602033 0.051999554334 0.121703678742 0.153232694582 0.164995188971 0.17501240513 0.0788260679152 0.0637815669174 0.106682286161 0.143424994694 0.075014669203 0.0650099606272 0.102004467292 0.0800265296715 0.158815352804 0.157561800336 0.136572970173 0.191419822953 0.0704923252486 0.142132162783 0.112011897329 0.128052328954 0.0801357745384 0.165178029644 0.0722687423078 0.103588170663 0.0580768989366 0.0837009612969 0.125750584398 0.108692885263 0.0523254936406 0.0441422275504 0.133515244644 0.143972411176 0.167247642473 0.115220574244 0.108285137835 0.109558639019 0.100210657375 0.183141941813 0.0595906809125 0.0435555280642 0.200875682641 0.0814349860187 0.0593554053015 0.0702155638467 0.089726667245 0.0932230450596 0.176766275339 0.0748690110621 0.180499646857 0.0877297314229 0.0244318199651 0.151623850636 0.152302386356 0.158140050024 0.147395011366 0.125933277263 0.12141899414 0.153632435457 0.0564655254239 0.0584368079819 0.0578615959351 0.144046754395 0.127605547867 0.0541869568677 0.0283773181926 0.0432865344911 0.115026378084 0.183297265654 0.148903258992 0.0585632158924 0.127748008738 0.0800195917623 0.119289839778 0.114057432452 0.192483921025 0.175129592267 0.160737544791 0.13657146345 0.0939405675588 0.160742443582 0.152521471651 0.0471561602131 0.128365716915 0.147549363119 0.18044296503 0.189768945019 0.0439806264752 0.083756116834 0.0825909396127 0.135094859669 0.0929535172652 0.167363958136 0.138685881512 0.0407155022384 0.145037741441 0.0458576622438 0.165270396938 0.122894085401 0.128959142097 0.161314575776 0.146171861089 0.0427759508878 0.177567512471 0.0891505764163 0.025882546569 0.0664970074191 0.0542718416659 
i862 0.0767164442407 0.00576977263 0.0133758524271 0.119283725244 -0.000635778312647 0.147208345128 0.0364563318025 0.00109971467964 0.024306606157 0.0939963163425 0.0249302485427 0.0280654103598 0.0654266070708 0.131802771488 0.132928844628 0.0224479601961 0.0977683061434 0.106419639282 0.0998358781038 0.139320897041 0.139698401777 0.0052567052315 0.0850193384173 0.0465540967313 0.0861950795477 0.10664331737 0.157311247717 0.0751660331613 -0.0025924730679 0.126145607284 0.0231299393852 0.119930978743 0.133973970911 0.047676040482 0.124032071242 0.00406983976828 0.111981348165 0.122973582846 0.104335853478 0.0439862476149 0.0237162300518 0.103144004287 0.0444045711238 0.118636466884 0.0938211509433 0.141979012743 0.0223763675679 0.081362565241 0.00214414577368 0.0186780637119 0.00698824450513 0.117442419765 0.0495234672302 0.0528979339604 0.0545569579412 0.105885742315 0.0308318768181 0.147483828556 0.129351195743 0.0608190642387 0.115550375409 0.0416309685114 0.155725074784 0.00818792275677 0.0372196678502 -0.00123331907905 0.046925870459 0.109417403709 0.0615803423255 0.05682048108 0.144882786468 0.125558025491 0.0134503951803 0.0130520069509 0.0682829571525 0.0272171887183 0.0227398570997 0.12083591728 0.108815258314 -3.43453784552e-05 0.0218627587791 0.0667974309316 0.118691976301 0.0469216902192 0.0965739786857 0.00458519157327 0.133923259541 0.0601619176856 0.0298856553263 0.0510672544747 0.0890077295895 0.0130153091017 0.126646504251 0.12431868379 0.00629616950761 0.0817545306456 0.0786932337119 0.107905283119 0.0426290212671 0.0723803767172 0.0196626717222 0.00516780500422 0.0436115396102 0.0244352300201 0.13347788041 0.0774650294849 0.080871152191 0.155867068011 0.118117091432 0.0610735089109 0.131973960345 0.119794953476 0.0338352461522 0.0501243882701 0.0762144191392 0.136882730913 0.149352328626 0.0614650464388 0.12352448402 0.0711457883466 0.00316718755286 0.140292351766 0.00957301836251 0.0795955681863 0.00623026816833 0.00759932150828 0.0626069386427 0.0143834040374 
i408 0.280664738197 0.265404402523 0.292999339254 0.2937313165 0.258685654629 0.247994170445 0.195985959205 0.278510944308 0.296214866548 0.189822887682 0.303508094855 0.242797004211 0.309318446674 0.221066756815 0.223485939743 0.199285015153 0.295903541093 0.310880216012 0.313523425169 0.226578177538 0.306802317312 0.290089280093 0.186692215749 0.271038591779 0.262991364917 0.319214724614 0.248782544724 0.249247152393 0.250230273534 0.191107103364 0.251467470139 0.188272889785 0.250089577823 0.280844317728 0.225750604319 0.196928031493 0.338005875273 0.226963507704 0.265014644336 0.282137797686 0.225372306605 0.25761856866 0.2234247236 0.170305965032 0.260698561425 0.279564382642 0.291046436184 0.269051632748 0.255320082649 0.296496674975 0.288625633084 0.291075253893 0.160459289153 0.223416483101 0.215449181781 0.245278114725 0.186072453027 0.25078935306 0.195908392058 0.240999951367 0.154094595786 0.211029191744 0.150271366827 0.151461128022 0.274014509778 0.20027006497 0.295482812426 0.194614145497 0.290776193093 0.212213637185 0.214873672552 0.194530507213 0.245475804214 0.254471163645 0.281408818931 0.18836395641 0.248084565864 0.230395741503 0.306584663997 0.296597743266 0.300333304147 0.209300491971 0.1923944769 0.247296764069 0.192360926989 0.199896738888 0.189656828423 0.292111442286 0.24147929166 0.201003340322 0.201869746102 0.248143447993 0.320921134661 0.200223062087 0.27181551643 0.30886189097 0.219193380517 0.166322005651 0.239701298334 0.304440707517 0.201248935087 0.232264614265 0.275029853457 0.31249103093 0.228471508897 0.260367291313 0.218300927614 0.19734080691 0.233733732994 0.172921230445 0.249645409776 0.317798520229 0.304617529056 0.195836158768 0.173901333943 0.21976144093 0.251884199195 0.281848466185 0.216241678147 0.179907918502 0.297490633782 0.26211996675 0.285062430642 0.180238065605 0.300602896301 0.143358268562 0.21992416065 0.274362193482 
i997 0.0964524706892 0.0342691648496 0.161713402472 0.00927123748754 0.0990263857455 0.157809556193 0.0264276586492 0.126567306598 0.0654729338058 0.101089300662 0.153451660221 0.0772752436755 0.118338705998 0.072281262782 0.0720807571787 0.03369991239 0.0342606825396 0.0616583615993 0.100842118058 0.10789954186 0.0159950702046 0.0208417637478 0.115508443157 0.0791122111975 0.0983047372157 0.0537829727844 0.136206183314 0.15979655737 0.0349905396548 0.0237859826154 0.117747885351 0.0730330432671 0.0239975604363 0.146636891235 0.13192767901 0.014373605545 0.0564519710265 0.0951086616793 0.0311193116165 0.026517732508 0.128838535518 0.0820432477787 0.0185754008876 0.0120240564188 0.0930501783562 0.0453331144197 0.0684046386854 0.149316216339 0.0182108125505 0.165918578371 0.0483935486884 0.10984539906 0.107094311855 0.143135610812 0.0799699688738 0.144198326729 0.0727683390352 0.136865666859 0.141130346316 0.0102201832816 0.0104457907902 0.0368162668111 0.0901793510095 0.0395073451352 0.0194101147632 0.0987103552772 0.0269467762909 0.115880947168 0.0255685398005 0.113674199789 0.00291445890016 0.0925113527806 0.089442780792 0.023515333909 0.116148846185 0.0780988481793 0.139717440938 0.0485670541683 0.104096076466 0.119870505722 0.042998253058 0.0541629401123 0.015877543758 0.157642812238 0.152363723072 0.000987733602691 0.0790612896671 0.0755350416336 0.118812298698 0.153555308362 0.131312122296 0.146033434159 0.031207974052 0.126705710204 0.0734314715123 0.074968626479 0.0791968076584 0.0777563055461 0.0922711447492 0.00951933167371 0.10647297656 0.0313042503254 0.0394733110592 0.0760861997044 0.0872831826358 0.0409320421454 0.0954020923396 0.0972074298903 0.00152459795156 0.124656924291 0.0245982249553 0.114312930223 0.116324585369 0.126815051858 0.0651076934587 0.00700760502254 0.0847128166218 0.139824595282 0.153541022184 0.10783236796 0.0726021238942 0.0912670643695 0.0655087604574 0.104833005357 0.0704359339131 0.0627559517148 0.0822969764132 0.108970076969 
i1110 0.0486146708687 0.0143967934818 0.148506757158 0.14568513551 0.0219416649751 0.0305299668931 0.0543648270921 0.137791371849 0.0414507680327 0.14940357581 0.053583516263 0.151556923341 0.139141201184 0.0104289425565 0.00938839172363 0.0427661552527 0.103983146334 0.078916292914 0.0927809224758 0.131835717492 0.158724626607 0.109533096359 0.0886758485911 0.103708603555 0.0813755282525 0.0493975216418 0.0447331734536 0.152638462285 0.033254722354 0.0257813761371 0.0816845810873 0.0832129073574 0.058668224127 0.113676565697 0.0634111456 0.0138370119322 0.0188415845224 0.09230536133 0.0723064216783 0.0629206871775 0.0988909374174 0.0945434557121 0.10042959888 0.0113397062112 0.140100858061 0.131917779081 0.0924345293546 0.0359479577749 0.110804514034 0.073849789644 0.126169391617 0.0587907944902 0.140454397422 0.0269213643193 0.00231318730374 0.129854224927 0.148028667963 0.0910384895092 0.062177127162 0.0252363493786 0.150462693662 0.0194883339394 0.0447984779372 0.0277178356017 0.0998022192804 0.0634102015911 0.124551300483 0.150458976787 0.156818355487 0.126131323017 0.0663498748459 0.121186398953 0.0647680964752 0.14956630988 0.0254413797683 0.127455339431 0.0363448964933 0.0486717270088 0.0602406512678 0.155079269046 0.148190963777 0.0428276089752 0.0669908340496 0.121763950755 0.0287365515088 0.0608787032109 0.0242030662476 0.0985557446675 0.0870499889688 0.0318263379783 0.122099436514 0.0401986936742 0.0366740073611 0.137964973821 0.0487238964299 0.0341255963758 0.0956924801639 0.0860371306485 0.117282707208 0.0283479786842 0.130583581351 0.0137587959604 0.0460191506063 0.0956535474124 0.100367601638 0.0172544378563 0.0207572740276 0.133368091436 0.0604685239549 0.093545527495 0.0598974563289 0.025394747957 0.036686024815 0.0423221839671 0.154603498163 0.138467001296 0.117615894583 0.138286885483 0.110082052862 0.0640063316764 0.156252656398 0.0259782981032 0.158383990578 0.035181603533 0.0617643915174 0.0901116801423 0.0125125280663 0.0308564280447 
i614 0.0543227476955 0.118309626703 0.123001304779 0.0166653423239 0.0981287363052 0.011546299241 0.100041650504 0.0187298539443 0.140307452589 0.153988989817 0.00828307490974 0.0577035753199 0.0754017069999 0.0316209280621 0.077959082868 0.133898694057 0.0345406103249 0.0443768581073 0.067826688924 0.0675853331738 0.0971939333772 0.153024511943 -0.00133721333951 0.021140541712 0.0132632199471 0.131867185674 0.0944518392553 0.0763962926953 0.13697549237 0.0792747983729 0.0398950188021 0.0979249687858 0.148105476588 0.0489423628075 0.0934018160269 0.0948292187211 0.0745472104914 0.110247676778 0.0269768632943 0.0239809589827 0.036452419838 0.0103949733115 0.0962950456486 0.0315232757252 0.0182071531801 0.132279730407 0.0432789624712 0.0291941502097 0.0620798179626 0.11870788338 0.0297838308398 0.0883372586772 0.0352147885204 0.140101814066 0.018336234703 0.129311098939 0.127773225222 0.137195320879 0.0384730392749 0.0857568308977 0.105056792985 0.0729569736458 0.0981235367725 0.123780075776 0.131036359975 0.139518520254 0.123495867608 0.0759918912711 0.0920109060602 0.0721656639933 0.130864007016 0.0144955486923 0.00334830748467 0.0596881317976 0.0313592513962 0.0670821690879 0.103096818147 0.156726012754 0.107738051665 0.0191104401299 0.00831304190255 0.0411977730866 0.0704894414921 0.025159943432 0.00948279038134 0.0876683896265 0.14235413039 0.0853105742706 0.0534135526801 0.0861240179182 0.069667624449 0.0868910110615 0.109605596902 0.00376747720733 0.13764897866 0.0542807964583 0.150925414071 0.0913051390868 0.00876162663568 0.108600641582 0.0289708029891 0.00708296311319 0.0982551756111 0.07898493077 0.0852057334347 0.0396755434554 0.115304820599 0.136004590608 0.122427650873 0.13354102929 0.0995672724433 0.0947168977999 0.10724541448 0.101893921388 0.0747626236836 0.111137724426 0.0780958999735 0.00633490127362 0.0256991303109 0.0993668191493 0.0722454621079 0.0934549703823 0.120138173727 0.140851967391 0.139909921444 0.129394019872 0.0173867147746 0.135280705791 
i719 0.0154787598814 0.0419174688744 0.0634896399988 0.142115007908 0.0570474932093 0.0590314863858 0.0102633451631 0.0527687738987 0.024607294087 0.0354786114035 0.0560759145237 0.0557547734917 0.0367962990599 0.0965917182192 0.112834974784 0.12412598795 0.087788282633 0.126302211789 0.0979014408477 0.0886221779305 0.146392286938 0.0116771658466 0.144900071926 0.0800417999426 0.0810374764195 0.0977939706215 0.0148496675099 0.0646980890397 0.111939897915 0.0367030135982 0.0482705159116 0.0737407744203 0.013882677072 0.1302696531 0.0884126254952 0.0249703991157 0.103688209261 0.122889772365 0.114433620229 0.131098290954 0.0412736708975 0.0573529829665 0.088764912706 0.00873266189577 0.027362783087 0.111870307415 0.150110425394 0.117241373469 0.0271412747147 0.125025352271 0.00832971270526 0.00481803804127 0.0399699040372 0.0551376978105 0.1079432697 0.0407163974237 0.0619219784147 0.0740260421059 0.0503013340683 0.0308348994377 0.0308060206998 0.0442405127795 0.032297693559 0.0135970728429 0.0676370265218 0.0317275313531 0.133860718439 0.06753608704 0.130014515685 0.0394284652291 0.0528875847607 0.0189162848207 0.00810242187686 0.00151446068101 0.136643451113 0.119362740488 0.107771279574 0.0944313080746 0.103353550371 0.0825378330343 0.0090205360621 0.0852462953083 -0.00357000970107 0.0446629010318 0.043568813296 0.0509419127399 0.0109132984518 0.0767722390898 0.0326383858811 0.137810413609 0.131389755958 0.0235082516872 0.0304418015551 0.127076096799 0.131414513453 0.0755110394387 0.0583642195073 0.116244192177 0.0781547978723 0.0784948885736 0.0473416484537 0.0377708377293 0.0772081442775 0.0648359667902 0.0859007415635 0.0520789772078 0.0177131536828 0.080839180549 0.0380346755341 0.0446359473568 0.0617564579711 0.148430995014 2.11262049417e-05 0.140236556161 0.104486259142 0.131543986859 0.118150909434 -0.00622781178324 0.116314273995 0.130496293389 0.0830145833192 0.12396988439 0.110156382414 0.0722125825916 0.0566131015477 0.0995738488033 0.0498089423191 0.108973577446 
i651 0.0413322839757 0.0581358998852 0.113649760263 0.113077173407 0.0437874411037 0.0267411046094 0.0283027992241 0.00488386369052 0.127672271524 0.0772351382473 0.115666143354 0.0216026512367 0.0371736495667 0.168066079233 0.0958673301529 0.01226475903 0.129475262303 0.0360893994452 0.153304456458 0.0771166698528 0.158867585585 0.151744289022 0.0270682312136 0.0286724255067 0.107578311079 0.0607738665214 0.0866150964618 0.0533585747157 0.0560324314418 0.0635815012468 0.117463717742 0.138339278354 0.0407086474635 0.138218710048 0.023722953166 0.0516159057169 0.0499069497699 0.0780185916946 0.0600331877669 0.0550333123958 0.161831647972 0.0376118202334 0.142359121159 0.114389849232 0.0649041951486 0.0406630968028 0.114266088167 0.0440636637722 0.0422458430081 0.0402417679655 0.0116487821716 0.105463823486 0.122993939842 0.106510237442 0.0713977175387 0.115169611136 0.0524584964807 0.0654053413765 0.100904949141 0.0704598029678 0.0426386936379 0.0421268231801 0.0451067332007 0.0565493068296 0.115077271093 0.0362374456305 0.107812660479 0.025219779516 0.11399557048 0.0575976527844 0.0622382195452 0.0225155750667 0.0232946292673 0.157182329303 0.059602409992 0.156064291757 0.0430321133554 0.115940871126 0.103341713224 0.02053845434 0.0693254413364 0.0204577951164 0.167123822281 0.0520339267046 0.00857819666707 0.0253217568753 0.10058409103 0.0548788981043 0.146594935428 0.0713790718365 0.0476032678676 0.153775167866 0.0810770305497 0.0449004960254 0.135755452697 0.122191257971 0.10927757608 0.0576804905979 0.111928685931 0.00731017279888 0.122556943582 0.124867094302 0.0877760262664 0.0568494079727 0.124406188439 0.0788831755511 0.071036288179 0.0917034334036 0.0534890193058 0.0519105280013 0.166235718897 0.101313386057 0.0103346052771 0.0137771719946 0.0769879425114 0.107998467913 0.136573381548 0.112809397488 0.102453520517 0.157837888973 0.102213857315 0.0525488340323 0.0387331948633 0.0790513074297 0.123112598148 0.0482165593339 0.00111240508858 0.0849431247148 
i656 0.160839506748 0.117971777388 0.134631216561 0.154184837212 0.106738727479 0.142363223648 0.129006610549 0.124492299148 0.0896706475509 0.176203786272 0.186517482893 0.150730887236 0.0647919354635 0.130916267027 0.0658405618543 0.15514638064 0.160446484182 0.0924000438926 0.180084182916 0.125459315116 0.0906868877575 0.107667922734 0.151131777464 0.152121963581 0.14861704172 0.114495343193 0.0739148414385 0.0588183431172 0.138463039307 0.193044968083 0.0823215275965 0.0655987494401 0.140514399756 0.126086554649 0.171967686374 0.0986049196847 0.164064131841 0.0972419486418 0.126255167844 0.182932897166 0.152789782846 0.0467323073641 0.128653609958 0.0891319575318 0.069052762626 0.117352985392 0.0905546357744 0.134517305521 0.0423650643605 0.0895334444745 0.0645392090246 0.0903890552272 0.0866074235373 0.155732534516 0.0481899435509 0.145782923902 0.160502298852 0.150113731646 0.0943940917919 0.0582651082209 0.0894235425279 0.161662874153 0.110685527212 0.067778765635 0.185069703033 0.138056988032 0.153298182531 0.111730069255 0.124719968376 0.060231369959 0.127146384705 0.0890901734661 0.176222347365 0.109024431309 0.177369046603 0.141230252637 0.191529050879 0.132846692643 0.109861493104 0.143596925239 0.11235552864 0.0843344013369 0.123336504571 0.128264058354 0.0725825223495 0.0643185642518 0.1725843481 0.0527334267959 0.181633004995 0.111340245449 0.120549983348 0.0925409464219 0.128176274174 0.148775010002 0.183120588877 0.0860068186627 0.0622802562818 0.0533992005804 0.0551162360269 0.0325607352179 0.18873019871 0.164406056795 0.181169757477 0.0940107159545 0.164137778541 0.0517929255808 0.181621833652 0.0520177083362 0.0662664868971 0.0417257160682 0.119611160593 0.0814203948491 0.0584193804153 0.178456599837 0.111243154438 0.132466358028 0.0809271492664 0.0878154206999 0.0913971068114 0.167024969083 0.102386700494 0.125483766399 0.0771824289132 0.141229170071 0.136932704765 0.155961937848 0.187407468893 0.189116816551 
i299 0.0895495689269 0.0745746503421 0.12242083537 0.122411810161 0.093258675702 0.122418279261 0.0314146371384 0.135562657331 0.117430214101 0.125504171754 0.0736541391897 0.125950799855 0.0318630442768 0.164592282265 0.105641574892 0.158203078878 0.0944864088221 0.149346577766 0.0406720950962 0.0225143007424 0.12193544135 0.116884970453 0.166923635563 0.146369242551 0.0578283704445 0.142583859391 0.0388792848424 0.156769724496 0.0258455048641 0.071876262045 0.136849610904 0.0856120870211 0.0374558245411 0.106295691817 0.0744040714057 0.0934471602042 0.156708794936 0.0914627425297 0.129508825989 0.06575780984 0.112915354194 0.0268542689977 0.13060169543 0.0242806015362 0.0784205331641 0.105797610849 0.10568277618 0.145623217028 0.0532009629222 0.0420901843624 0.140343042723 0.140608414899 0.0606621957622 0.0709601476574 0.025257543201 0.0876948467542 0.0944310276518 0.148403874549 0.155938177779 0.14654012264 0.131113224672 0.164006090041 0.0781424822733 0.0686096416231 0.0998326716837 0.115927000905 0.0899628372385 0.115902779518 0.0428342398406 0.149626777691 0.105365129738 0.160884879283 0.0277247507947 0.0282324475998 0.0609677024195 0.0947245073289 0.0682511274859 0.112873543825 0.141581878051 0.128793124602 0.095851868944 0.0265741085571 0.0442362802254 0.125048896203 0.0664673739636 0.104058482494 0.0727912873714 0.148009660909 0.0466034650369 0.0690358760604 0.161061637488 0.104038094359 0.069091778363 0.0905915309721 0.0885986688395 0.04698209256 0.0766201828341 0.0427479146839 0.15816682957 0.156137725624 0.10324657848 0.130906708092 0.148225193391 0.133339507728 0.0894387646044 0.1179628866 0.115465593326 0.0940768370261 0.11394952568 0.0287015971653 0.116289505839 0.0459404116326 0.140669553595 0.0956173168677 0.145609157326 0.0683501798065 0.103129611503 0.11963716611 0.0931507135376 0.123673332523 0.0852040821758 0.118352911321 0.0370166965686 0.149178048698 0.0893424102723 0.0823667210806 0.100826228398 0.0375468796265 
